Date,Symbol,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
8/8/2000,BRITANNIA,671.35,669,690,666,690,686.45,675.95,6145
8/9/2000,BRITANNIA,686.45,689,710,676,697,697.55,696.96,14784
8/10/2000,BRITANNIA,697.55,700,704.7,685,691,687.65,692.59,4276
8/11/2000,BRITANNIA,687.65,694,694,680.1,687,688.6,686.84,3400
8/14/2000,BRITANNIA,688.6,690,709,682,702.5,703.05,695.15,10393
8/16/2000,BRITANNIA,703.05,695,705,680.1,698.25,702.15,694.59,8421
8/17/2000,BRITANNIA,702.15,692,696.9,685,689.75,689.6,689.53,4879
8/18/2000,BRITANNIA,689.6,686.1,694.5,680,688.6,690,686.76,3908
8/21/2000,BRITANNIA,690,686.25,691,685,690,689.3,687.91,2021
8/22/2000,BRITANNIA,689.3,690,690.5,675,676,681.9,682.8,4987
8/23/2000,BRITANNIA,681.9,688,688,676,678.9,679.05,678.83,3252
8/24/2000,BRITANNIA,679.05,676.5,679.9,665,672,673.8,673.52,2797
8/25/2000,BRITANNIA,673.8,665.1,680,665.1,675,676.2,674.95,7625
8/28/2000,BRITANNIA,676.2,688,690,670,675,674,675.14,3850
8/29/2000,BRITANNIA,674,661,681,661,680.95,679.75,677.91,3838
8/30/2000,BRITANNIA,679.75,683,683,672,675,675.05,675.55,3983
8/31/2000,BRITANNIA,675.05,670.5,670.5,666,670,668.5,669.3,4503
9/4/2000,BRITANNIA,668.5,670.1,673.5,651,665,661.8,666.01,11143
9/5/2000,BRITANNIA,661.8,668,668,652,660,659.8,658.84,2457
9/6/2000,BRITANNIA,659.8,670,679,650.05,663,664.6,665.93,14374
9/7/2000,BRITANNIA,664.6,671,671,660,660,661.2,666.06,14245
9/8/2000,BRITANNIA,661.2,641.5,663.95,640.05,648,649.9,650.27,17186
9/11/2000,BRITANNIA,649.9,650,650,636.1,645,646.05,645.04,7886
9/12/2000,BRITANNIA,646.05,634,646,625,625,626.1,633.4,6911
9/13/2000,BRITANNIA,626.1,638,639.5,630,635,632.1,632.2,20639
9/14/2000,BRITANNIA,632.1,638.75,649.8,634.1,647.75,642.65,643.98,6596
9/15/2000,BRITANNIA,642.65,649.8,649.8,633.45,639.95,636.5,641.43,3244
9/18/2000,BRITANNIA,636.5,640,655,627,640,644.3,642.01,13665
9/19/2000,BRITANNIA,644.3,644.9,666,631.1,665,657.85,653.64,12267
9/20/2000,BRITANNIA,657.85,675,710,665.5,710,689,680.46,14697
9/21/2000,BRITANNIA,689,701,708.5,682,693,693.8,698.04,15430
9/22/2000,BRITANNIA,693.8,670,684,663,679,678.5,675.59,7035
9/25/2000,BRITANNIA,678.5,670,694,655.05,679.5,678.4,675.38,8411
9/26/2000,BRITANNIA,678.4,672,675,665,668.05,670.35,671.35,7699
9/27/2000,BRITANNIA,670.35,653.5,670,653.5,669.9,667.8,665.28,4980
9/28/2000,BRITANNIA,667.8,695,695,660,660.7,660.7,665.84,2617
9/29/2000,BRITANNIA,660.7,676,676,655.1,660,659.85,659.63,3294
10/3/2000,BRITANNIA,659.85,651,669.9,651,655.85,653.1,655.57,3727
10/4/2000,BRITANNIA,653.1,650,669.9,650,663,663.15,660.36,3676
10/5/2000,BRITANNIA,663.15,667,695,660.1,680,681.15,676.31,6164
10/6/2000,BRITANNIA,681.15,685,695,676.6,685,685.85,686.42,8201
10/9/2000,BRITANNIA,685.85,688,707,681.1,700,701.9,693.16,10892
10/10/2000,BRITANNIA,701.9,692,700,692,700,698.15,697.32,18649
10/11/2000,BRITANNIA,698.15,710,716.2,676,700,698.85,695.7,24049
10/12/2000,BRITANNIA,698.85,692,710,691.5,703.5,706.45,701.63,16154
10/13/2000,BRITANNIA,706.45,700,763,697.25,703.5,747.1,728.59,40211
10/16/2000,BRITANNIA,747.1,774.5,780,751.25,769,769.1,768.73,35198
10/17/2000,BRITANNIA,769.1,770,770,740,740,762.7,759.74,27822
10/18/2000,BRITANNIA,762.7,745,762,722,752.15,752.7,743.57,20029
10/19/2000,BRITANNIA,752.7,750,755,736.6,750,746.95,746.75,5453
10/20/2000,BRITANNIA,746.95,731,805.9,731,746,745.8,754.76,17364
10/23/2000,BRITANNIA,745.8,736,755,736,743,744.75,745.57,8153
10/24/2000,BRITANNIA,744.75,737,775,737,775,759.3,751,12136
10/25/2000,BRITANNIA,759.3,758.5,760.05,746.1,750,750.15,750.5,13748
10/26/2000,BRITANNIA,750.15,756,758,752,752.25,752.9,754.72,1815
10/27/2000,BRITANNIA,752.9,745,812.9,745,755,751.65,761.44,6388
10/30/2000,BRITANNIA,751.65,751,770,751,760,759.45,764.52,9960
10/31/2000,BRITANNIA,759.45,753,762.5,753,762,756.35,756.07,10448
11/1/2000,BRITANNIA,756.35,774,792,765.1,777.5,776.35,778.58,35814
11/2/2000,BRITANNIA,776.35,784,808,780,800,804.1,798.53,77434
11/3/2000,BRITANNIA,804.1,809,816,798,800.2,803.4,802.94,27445
11/6/2000,BRITANNIA,803.4,800,815,799,800.1,800.5,802.5,11562
11/7/2000,BRITANNIA,800.5,810,810,800,802.6,804.05,803.89,13797
11/8/2000,BRITANNIA,804.05,802,820,801,807,809.5,809.41,15974
11/9/2000,BRITANNIA,809.5,800.5,809.5,800,800.5,800.75,801.87,5150
11/10/2000,BRITANNIA,800.75,806,806,799.1,802.05,803.1,802.13,15497
11/13/2000,BRITANNIA,803.1,800,805,793.75,796.25,797.85,800.13,57271
11/14/2000,BRITANNIA,797.85,794.2,810,790,810,804.3,798.91,15264
11/15/2000,BRITANNIA,804.3,807,807,791.5,794.85,793.6,796.61,5300
11/16/2000,BRITANNIA,793.6,792,801.1,784.9,800,799.15,795.13,7493
11/17/2000,BRITANNIA,799.15,800,818,800,813.1,814.75,812.82,22535
11/20/2000,BRITANNIA,814.75,815,819,810.5,816,815.8,815.02,7342
11/21/2000,BRITANNIA,815.8,812,819,810,812,816,814.29,10358
11/22/2000,BRITANNIA,816,802,810,800,800,801.45,802.64,15094
11/23/2000,BRITANNIA,801.45,800,808.5,798,808.5,807.1,803.52,6909
11/24/2000,BRITANNIA,807.1,811,812.4,802.15,809,810.25,809.67,9345
11/27/2000,BRITANNIA,810.25,807.25,831.65,807.25,820,819.65,821.39,21635
11/28/2000,BRITANNIA,819.65,823,827,821,825.6,826,824.5,12392
11/29/2000,BRITANNIA,826,803.5,830,803.5,822,821.6,820.67,12671
11/30/2000,BRITANNIA,821.6,834.9,834.9,818.5,832.95,830.65,827.16,18376
12/1/2000,BRITANNIA,830.65,820,834.95,816,819.9,820.1,821.61,12051
12/4/2000,BRITANNIA,820.1,805,819.75,785.7,786.5,788.9,797.05,22013
12/5/2000,BRITANNIA,788.9,790,800,785,792.75,793.85,793.49,16420
12/6/2000,BRITANNIA,793.85,794,805,785.05,785.05,788.95,791.46,10773
12/7/2000,BRITANNIA,788.95,789,793.7,782,788.75,787.8,787.33,4669
12/8/2000,BRITANNIA,787.8,783,794,783,791.5,792.8,790.16,7887
12/11/2000,BRITANNIA,792.8,794.9,795,785.1,788.2,789.55,791.06,4595
12/12/2000,BRITANNIA,789.55,788.25,793.95,788,791.9,789.6,790.69,6160
12/13/2000,BRITANNIA,789.6,751.15,795,751.15,793.5,791.85,789.75,2267
12/14/2000,BRITANNIA,791.85,786.1,793.1,786.05,786.05,787.75,789.44,11180
12/15/2000,BRITANNIA,787.75,790,790,775,780.95,775.9,779.54,6564
12/18/2000,BRITANNIA,775.9,750,780,725.55,771.95,770.5,772.65,23403
12/19/2000,BRITANNIA,770.5,779,779,750.05,750.05,761.55,770.66,18299
12/20/2000,BRITANNIA,761.55,752,772.85,752,770,771.35,768.98,2467
12/21/2000,BRITANNIA,771.35,776,776,750,758,759.35,757.76,15685
12/22/2000,BRITANNIA,759.35,762,763.9,750,761,756.1,754.1,3876
12/26/2000,BRITANNIA,756.1,790,790,750,755.2,758.25,755.66,4958
12/27/2000,BRITANNIA,758.25,767,780,765.65,774.5,775.05,773.83,5338
12/28/2000,BRITANNIA,775.05,769,797.85,768.5,786,789.4,782.78,8360
12/29/2000,BRITANNIA,789.4,800,806.65,780.2,797.2,802.4,796.15,6809
1/1/2001,BRITANNIA,802.4,820,824,792.15,803.95,798.75,806.17,6141
1/2/2001,BRITANNIA,798.75,795,815.5,791,805,799.95,796.58,5878
1/3/2001,BRITANNIA,799.95,804.8,811,790,807,807.1,801.76,7576
1/4/2001,BRITANNIA,807.1,814,814,790,798,793.15,804.75,8133
1/5/2001,BRITANNIA,793.15,792,807,792,807,803.05,800.32,8885
1/8/2001,BRITANNIA,803.05,807,816,802,814.75,813.85,813.54,23224
1/9/2001,BRITANNIA,813.85,819.9,819.9,800,800,804.3,805.82,4825
1/10/2001,BRITANNIA,804.3,815,815,791,795.25,795.2,802.23,6707
1/11/2001,BRITANNIA,795.2,775,801,775,791.1,797,797.4,11958
1/12/2001,BRITANNIA,797,783.5,798.75,783.5,790,786.3,790.13,13803
1/15/2001,BRITANNIA,786.3,780,790,773,789,787.85,786.08,2154
1/16/2001,BRITANNIA,787.85,789.9,790,775,781,777.15,780.79,5837
1/17/2001,BRITANNIA,777.15,785,785,760,781,782.15,781.24,1723
